#:t M1mx M1my M1mz
34.75 0.332856 -0.890969 -0.30884
34.8 0.333297 -0.889266 -0.31324
34.85 0.333737 -0.887542 -0.317631
34.9 0.334178 -0.885795 -0.322012
34.95 0.334618 -0.884028 -0.326383
35.0 0.335058 -0.882238 -0.330745
35.05 0.335499 -0.880426 -0.335097
35.1 0.335939 -0.878593 -0.339439
35.15 0.336378 -0.876739 -0.343771
35.2 0.336818 -0.874863 -0.348093
35.25 0.337257 -0.872965 -0.352405
35.3 0.337697 -0.871046 -0.356706
35.35 0.338136 -0.869106 -0.360997
35.4 0.338575 -0.867144 -0.365278
35.45 0.339014 -0.865161 -0.369548
35.5 0.339453 -0.863157 -0.373807
35.55 0.339891 -0.861132 -0.378055
35.6 0.34033 -0.859086 -0.382292
35.65 0.340768 -0.857019 -0.386518
35.7 0.341206 -0.854931 -0.390733
35.75 0.341644 -0.852822 -0.394936
35.8 0.342082 -0.850692 -0.399129
35.85 0.34252 -0.848541 -0.403309
35.9 0.342957 -0.84637 -0.407478
35.95 0.343395 -0.844178 -0.411636
36.0 0.343832 -0.841965 -0.415781
36.05 0.344269 -0.839732 -0.419915
36.1 0.344706 -0.837479 -0.424037
36.15 0.345142 -0.835205 -0.428146
36.2 0.345579 -0.832911 -0.432244
36.25 0.346015 -0.830597 -0.436329
36.3 0.346452 -0.828262 -0.440401
36.35 0.346888 -0.825907 -0.444461
36.4 0.347324 -0.823533 -0.448509
36.45 0.34776 -0.821138 -0.452543
36.5 0.348195 -0.818723 -0.456565
36.55 0.348631 -0.816289 -0.460574
36.6 0.349066 -0.813835 -0.46457
36.65 0.349501 -0.811361 -0.468553
36.7 0.349936 -0.808867 -0.472523
36.75 0.350371 -0.806354 -0.476479
36.8 0.350806 -0.803822 -0.480422
36.85 0.351241 -0.80127 -0.484352
36.9 0.351675 -0.798698 -0.488268
36.95 0.352109 -0.796108 -0.49217
37.0 0.352543 -0.793498 -0.496058
37.05 0.352977 -0.790869 -0.499933
37.1 0.353411 -0.788221 -0.503793
37.15 0.353845 -0.785554 -0.50764
37.2 0.354278 -0.782868 -0.511472
37.25 0.354712 -0.780164 -0.51529
37.3 0.355145 -0.77744 -0.519094
37.35 0.355578 -0.774698 -0.522883
37.4 0.356011 -0.771938 -0.526658
37.45 0.356443 -0.769159 -0.530418
37.5 0.356876 -0.766361 -0.534163
37.55 0.357308 -0.763545 -0.537894
37.6 0.357741 -0.760711 -0.54161
37.65 0.358173 -0.757858 -0.54531
37.7 0.358605 -0.754988 -0.548996
37.75 0.359036 -0.752099 -0.552666
37.8 0.359468 -0.749192 -0.556321
37.85 0.359899 -0.746268 -0.559961
37.9 0.360331 -0.743326 -0.563586
37.95 0.360762 -0.740366 -0.567194
38.0 0.361193 -0.737388 -0.570788
38.05 0.361623 -0.734393 -0.574365
38.1 0.362054 -0.73138 -0.577927
38.15 0.362485 -0.72835 -0.581473
38.2 0.362915 -0.725303 -0.585003
38.25 0.363345 -0.722238 -0.588517
38.3 0.363775 -0.719157 -0.592015
38.35 0.364205 -0.716058 -0.595496
38.4 0.364635 -0.712942 -0.598961
38.45 0.365064 -0.70981 -0.60241
38.5 0.365494 -0.70666 -0.605843
38.55 0.365923 -0.703494 -0.609259
38.6 0.366352 -0.700312 -0.612658
38.65 0.366781 -0.697112 -0.616041
38.7 0.367209 -0.693897 -0.619407
38.75 0.367638 -0.690665 -0.622755
38.8 0.368066 -0.687417 -0.626087
38.85 0.368495 -0.684152 -0.629402
38.9 0.368923 -0.680872 -0.6327
38.95 0.369351 -0.677575 -0.635981
39.0 0.369778 -0.674263 -0.639245
39.05 0.370206 -0.670935 -0.642491
39.1 0.370633 -0.667591 -0.645719
39.15 0.371061 -0.664231 -0.648931
39.2 0.371488 -0.660856 -0.652124
39.25 0.371915 -0.657466 -0.6553
39.3 0.372341 -0.65406 -0.658459
39.35 0.372768 -0.650639 -0.661599
39.4 0.373195 -0.647202 -0.664722
39.45 0.373621 -0.643751 -0.667826
39.5 0.374047 -0.640285 -0.670913
39.55 0.374473 -0.636803 -0.673982
39.6 0.374899 -0.633307 -0.677032
39.65 0.375324 -0.629797 -0.680065
39.7 0.37575 -0.626271 -0.683078
39.75 0.376175 -0.622732 -0.686074
39.8 0.3766 -0.619177 -0.689051
39.85 0.377025 -0.615609 -0.69201
39.9 0.37745 -0.612026 -0.69495
39.95 0.377875 -0.608429 -0.697871
40.0 0.378299 -0.604818 -0.700774
40.05 0.378724 -0.601194 -0.703658
40.1 0.379148 -0.597555 -0.706523
40.15 0.379572 -0.593903 -0.709369
40.2 0.379996 -0.590237 -0.712196
40.25 0.38042 -0.586557 -0.715005
40.3 0.380843 -0.582864 -0.717794
40.35 0.381266 -0.579158 -0.720563
40.4 0.38169 -0.575439 -0.723314
40.45 0.382113 -0.571706 -0.726045
40.5 0.382536 -0.567961 -0.728757
40.55 0.382958 -0.564202 -0.73145
40.6 0.383381 -0.560431 -0.734123
40.65 0.383803 -0.556647 -0.736776
40.7 0.384225 -0.55285 -0.73941
40.75 0.384647 -0.549041 -0.742025
40.8 0.385069 -0.545219 -0.744619
40.85 0.385491 -0.541385 -0.747194
40.9 0.385913 -0.537539 -0.749749
40.95 0.386334 -0.533681 -0.752284
41.0 0.386755 -0.529811 -0.754798
41.05 0.387176 -0.525929 -0.757293
41.1 0.387597 -0.522035 -0.759768
41.15 0.388018 -0.518129 -0.762223
41.2 0.388438 -0.514212 -0.764658
41.25 0.388859 -0.510284 -0.767072
41.3 0.389279 -0.506344 -0.769466
41.35 0.389699 -0.502392 -0.77184
41.4 0.390119 -0.49843 -0.774193
41.45 0.390539 -0.494456 -0.776526
41.5 0.390958 -0.490472 -0.778838
41.55 0.391378 -0.486477 -0.78113
41.6 0.391797 -0.482471 -0.783401
41.65 0.392216 -0.478454 -0.785652
41.7 0.392635 -0.474427 -0.787881
41.75 0.393054 -0.470389 -0.79009
41.8 0.393472 -0.466342 -0.792279
41.85 0.39389 -0.462283 -0.794446
41.9 0.394309 -0.458215 -0.796592
41.95 0.394727 -0.454137 -0.798718
42.0 0.395145 -0.450049 -0.800822
42.05 0.395562 -0.445951 -0.802906
42.1 0.39598 -0.441844 -0.804968
42.15 0.396397 -0.437727 -0.807009
42.2 0.396814 -0.433601 -0.80903
42.25 0.397232 -0.429465 -0.811028
42.3 0.397648 -0.42532 -0.813006
42.35 0.398065 -0.421166 -0.814962
42.4 0.398482 -0.417003 -0.816897
42.45 0.398898 -0.412831 -0.818811
42.5 0.399314 -0.40865 -0.820703
42.55 0.39973 -0.404461 -0.822574
42.6 0.400146 -0.400263 -0.824423
42.65 0.400562 -0.396056 -0.82625
42.7 0.400977 -0.391842 -0.828056
42.75 0.401393 -0.387619 -0.829841
42.8 0.401808 -0.383388 -0.831604
42.85 0.402223 -0.379148 -0.833345
42.9 0.402638 -0.374902 -0.835064
42.95 0.403052 -0.370647 -0.836761
43.0 0.403467 -0.366384 -0.838437
43.05 0.403881 -0.362114 -0.840091
43.1 0.404295 -0.357837 -0.841723
43.15 0.404709 -0.353552 -0.843333
43.2 0.405123 -0.349261 -0.844921
43.25 0.405537 -0.344962 -0.846488
43.3 0.40595 -0.340656 -0.848032
43.35 0.406364 -0.336343 -0.849554
43.4 0.406777 -0.332023 -0.851054
43.45 0.40719 -0.327697 -0.852532
43.5 0.407603 -0.323364 -0.853988
43.55 0.408015 -0.319025 -0.855422
43.6 0.408428 -0.314679 -0.856834
43.65 0.40884 -0.310328 -0.858223
43.7 0.409252 -0.30597 -0.85959
43.75 0.409664 -0.301606 -0.860935
43.8 0.410076 -0.297237 -0.862258
43.85 0.410488 -0.292861 -0.863558
43.9 0.410899 -0.28848 -0.864836
43.95 0.41131 -0.284094 -0.866092
44.0 0.411721 -0.279702 -0.867325
44.05 0.412132 -0.275305 -0.868536
44.1 0.412543 -0.270903 -0.869724
44.15 0.412954 -0.266495 -0.87089
44.2 0.413364 -0.262083 -0.872034
44.25 0.413774 -0.257666 -0.873155
44.3 0.414184 -0.253245 -0.874253
44.35 0.414594 -0.248818 -0.875329
44.4 0.415004 -0.244387 -0.876383
44.45 0.415413 -0.239952 -0.877414
44.5 0.415823 -0.235513 -0.878422
44.55 0.416232 -0.231069 -0.879408
44.6 0.416641 -0.226622 -0.880371
44.65 0.41705 -0.222171 -0.881311
44.7 0.417459 -0.217715 -0.882229
44.75 0.417867 -0.213257 -0.883124
44.8 0.418275 -0.208794 -0.883997
44.85 0.418684 -0.204328 -0.884847
44.9 0.419092 -0.199859 -0.885674
44.95 0.419499 -0.195387 -0.886479
45.0 0.419907 -0.190912 -0.88726
45.05 0.420314 -0.186433 -0.888019
45.1 0.420722 -0.181952 -0.888756
45.15 0.421129 -0.177468 -0.889469
45.2 0.421536 -0.172982 -0.89016
45.25 0.421943 -0.168493 -0.890828
45.3 0.422349 -0.164001 -0.891473
45.35 0.422756 -0.159508 -0.892096
45.4 0.423162 -0.155012 -0.892696
45.45 0.423568 -0.150514 -0.893272
45.5 0.423974 -0.146014 -0.893827
45.55 0.42438 -0.141513 -0.894358
45.6 0.424785 -0.13701 -0.894866
45.65 0.425191 -0.132505 -0.895352
45.7 0.425596 -0.127999 -0.895815
45.75 0.426001 -0.123491 -0.896255
45.8 0.426406 -0.118982 -0.896672
45.85 0.42681 -0.114472 -0.897067
45.9 0.427215 -0.109961 -0.897439
45.95 0.427619 -0.10545 -0.897787
46.0 0.428023 -0.100937 -0.898113
46.05 0.428427 -0.0964239 -0.898417
46.1 0.428831 -0.0919102 -0.898697
46.15 0.429235 -0.0873961 -0.898955
46.2 0.429638 -0.0828817 -0.899189
46.25 0.430041 -0.0783671 -0.899401
46.3 0.430445 -0.0738525 -0.899591
46.35 0.430847 -0.069338 -0.899757
46.4 0.43125 -0.0648236 -0.899901
46.45 0.431653 -0.0603095 -0.900021
46.5 0.432055 -0.0557958 -0.90012
46.55 0.432457 -0.0512826 -0.900195
46.6 0.432859 -0.0467701 -0.900247
46.65 0.433261 -0.0422583 -0.900277
46.7 0.433663 -0.0377473 -0.900284
46.75 0.434065 -0.0332374 -0.900268
46.8 0.434466 -0.0287285 -0.90023
46.85 0.434867 -0.0242209 -0.900169
46.9 0.435268 -0.0197146 -0.900085
46.95 0.435669 -0.0152097 -0.899979
47.0 0.436069 -0.0107064 -0.899849
47.05 0.43647 -0.00620476 -0.899697
47.1 0.43687 -0.0017049 -0.899523
47.15 0.43727 0.00279306 -0.899326
47.2 0.43767 0.00728901 -0.899106
47.25 0.43807 0.0117828 -0.898864
47.3 0.43847 0.0162744 -0.898599
47.35 0.438869 0.0207636 -0.898311
47.4 0.439268 0.0252503 -0.898001
47.45 0.439667 0.0297345 -0.897668
47.5 0.440066 0.034216 -0.897313
47.55 0.440465 0.0386946 -0.896936
47.6 0.440863 0.0431703 -0.896535
47.65 0.441262 0.047643 -0.896113
47.7 0.44166 0.0521125 -0.895668
47.75 0.442058 0.0565788 -0.8952
47.8 0.442456 0.0610417 -0.894711
47.85 0.442853 0.065501 -0.894198
47.9 0.443251 0.0699568 -0.893664
47.95 0.443648 0.0744089 -0.893107
48.0 0.444045 0.0788571 -0.892528
48.05 0.444442 0.0833014 -0.891926
48.1 0.444839 0.0877416 -0.891302
48.15 0.445235 0.0921777 -0.890656
48.2 0.445632 0.0966095 -0.889988
48.25 0.446028 0.101037 -0.889298
48.3 0.446424 0.10546 -0.888585
48.35 0.44682 0.109878 -0.887851
48.4 0.447215 0.114292 -0.887094
48.45 0.447611 0.1187 -0.886315
48.5 0.448006 0.123104 -0.885515
48.55 0.448401 0.127503 -0.884692
48.6 0.448796 0.131896 -0.883847
48.65 0.449191 0.136285 -0.88298
48.7 0.449585 0.140667 -0.882092
48.75 0.44998 0.145045 -0.881181
48.8 0.450374 0.149417 -0.880249
48.85 0.450768 0.153783 -0.879295
48.9 0.451162 0.158143 -0.878319
48.95 0.451556 0.162497 -0.877321
49.0 0.451949 0.166845 -0.876302
49.05 0.452342 0.171187 -0.875261
49.1 0.452736 0.175523 -0.874198
49.15 0.453129 0.179853 -0.873114
49.2 0.453521 0.184176 -0.872008
49.25 0.453914 0.188492 -0.87088
49.3 0.454306 0.192802 -0.869732
49.35 0.454699 0.197105 -0.868561
49.4 0.455091 0.201401 -0.86737
49.45 0.455483 0.20569 -0.866157
49.5 0.455874 0.209971 -0.864922
49.55 0.456266 0.214246 -0.863667
49.6 0.456657 0.218513 -0.86239
49.65 0.457048 0.222773 -0.861092
49.7 0.457439 0.227025 -0.859772
49.75 0.45783 0.23127 -0.858432
49.8 0.458221 0.235507 -0.857071
49.85 0.458611 0.239736 -0.855688
49.9 0.459001 0.243957 -0.854285
49.95 0.459392 0.24817 -0.852861
50.0 0.459781 0.252375 -0.851415
50.05 0.460171 0.256571 -0.849949
50.1 0.460561 0.260759 -0.848462
50.15 0.46095 0.264939 -0.846955
50.2 0.461339 0.26911 -0.845426
50.25 0.461728 0.273272 -0.843878
50.3 0.462117 0.277426 -0.842308
50.35 0.462506 0.281571 -0.840718
50.4 0.462894 0.285706 -0.839107
50.45 0.463282 0.289833 -0.837476
50.5 0.46367 0.29395 -0.835825
50.55 0.464058 0.298058 -0.834153
50.6 0.464446 0.302157 -0.832461
50.65 0.464834 0.306246 -0.830749
50.7 0.465221 0.310325 -0.829016
50.75 0.465608 0.314395 -0.827263
50.8 0.465995 0.318455 -0.825491
50.85 0.466382 0.322505 -0.823698
50.9 0.466769 0.326545 -0.821885
50.95 0.467155 0.330575 -0.820053
51.0 0.467541 0.334595 -0.8182
51.05 0.467927 0.338604 -0.816328
51.1 0.468313 0.342603 -0.814436
51.15 0.468699 0.346592 -0.812524
51.2 0.469085 0.35057 -0.810593
51.25 0.46947 0.354537 -0.808642
51.3 0.469855 0.358494 -0.806671
51.35 0.47024 0.362439 -0.804681
51.4 0.470625 0.366374 -0.802672
51.45 0.47101 0.370297 -0.800643
51.5 0.471394 0.37421 -0.798596
51.55 0.471778 0.378111 -0.796528
51.6 0.472162 0.382 -0.794442
51.65 0.472546 0.385879 -0.792337
51.7 0.47293 0.389745 -0.790213
51.75 0.473313 0.3936 -0.788069
51.8 0.473697 0.397444 -0.785907
51.85 0.47408 0.401275 -0.783726
51.9 0.474463 0.405095 -0.781526
51.95 0.474846 0.408902 -0.779308
52.0 0.475228 0.412698 -0.777071
52.05 0.475611 0.416481 -0.774815
52.1 0.475993 0.420252 -0.772541
52.15 0.476375 0.42401 -0.770248
52.2 0.476757 0.427756 -0.767937
52.25 0.477139 0.43149 -0.765608
52.3 0.47752 0.435211 -0.76326
52.35 0.477902 0.438919 -0.760894
52.4 0.478283 0.442614 -0.758511
52.45 0.478664 0.446296 -0.756109
52.5 0.479044 0.449966 -0.753689
52.55 0.479425 0.453622 -0.751251
52.6 0.479805 0.457265 -0.748796
52.65 0.480186 0.460895 -0.746323
52.7 0.480566 0.464511 -0.743832
52.75 0.480946 0.468114 -0.741323
52.8 0.481325 0.471704 -0.738797
52.85 0.481705 0.47528 -0.736254
52.9 0.482084 0.478842 -0.733693
52.95 0.482463 0.48239 -0.731115
53.0 0.482842 0.485925 -0.72852
53.05 0.483221 0.489445 -0.725907
53.1 0.483599 0.492952 -0.723277
53.15 0.483978 0.496444 -0.720631
53.2 0.484356 0.499922 -0.717967
53.25 0.484734 0.503386 -0.715287
53.3 0.485112 0.506836 -0.71259
53.35 0.48549 0.510271 -0.709876
53.4 0.485867 0.513691 -0.707145
53.45 0.486244 0.517097 -0.704398
53.5 0.486621 0.520489 -0.701635
53.55 0.486998 0.523865 -0.698855
53.6 0.487375 0.527227 -0.696059
53.65 0.487752 0.530573 -0.693246
53.7 0.488128 0.533905 -0.690418
53.75 0.488504 0.537222 -0.687573
53.8 0.48888 0.540523 -0.684712
53.85 0.489256 0.543809 -0.681836
53.9 0.489631 0.54708 -0.678943
53.95 0.490007 0.550336 -0.676035
54.0 0.490382 0.553576 -0.673112
54.05 0.490757 0.5568 -0.670172
54.1 0.491132 0.560009 -0.667217
54.15 0.491507 0.563202 -0.664247
54.2 0.491881 0.56638 -0.661262
54.25 0.492256 0.569541 -0.658261
54.3 0.49263 0.572687 -0.655245
54.35 0.493004 0.575817 -0.652214
54.4 0.493377 0.57893 -0.649168
54.45 0.493751 0.582028 -0.646107
54.5 0.494124 0.585109 -0.643031
54.55 0.494498 0.588174 -0.63994
54.6 0.494871 0.591223 -0.636835
54.65 0.495243 0.594255 -0.633715
54.7 0.495616 0.597271 -0.630581
54.75 0.495988 0.60027 -0.627433
54.8 0.496361 0.603252 -0.62427
54.85 0.496733 0.606218 -0.621093
54.9 0.497105 0.609167 -0.617901
54.95 0.497476 0.6121 -0.614696
55.0 0.497848 0.615015 -0.611477
55.05 0.498219 0.617913 -0.608244
55.1 0.49859 0.620795 -0.604997
55.15 0.498961 0.623659 -0.601737
55.2 0.499332 0.626506 -0.598462
55.25 0.499703 0.629336 -0.595175
55.3 0.500073 0.632149 -0.591874
55.35 0.500443 0.634944 -0.58856
55.4 0.500813 0.637722 -0.585232
55.45 0.501183 0.640482 -0.581891
55.5 0.501553 0.643225 -0.578538
55.55 0.501922 0.645951 -0.575171
55.6 0.502292 0.648658 -0.571792
55.65 0.502661 0.651348 -0.568399
55.7 0.50303 0.65402 -0.564994
55.75 0.503399 0.656674 -0.561577
55.8 0.503767 0.659311 -0.558147
55.85 0.504135 0.661929 -0.554704
55.9 0.504504 0.66453 -0.55125
55.95 0.504872 0.667112 -0.547783
56.0 0.505239 0.669676 -0.544304
56.05 0.505607 0.672222 -0.540813
56.1 0.505974 0.67475 -0.53731
56.15 0.506342 0.67726 -0.533795
56.2 0.506709 0.679751 -0.530269
56.25 0.507076 0.682223 -0.526731
56.3 0.507442 0.684678 -0.523181
56.35 0.507809 0.687113 -0.51962
56.4 0.508175 0.689531 -0.516048
56.45 0.508541 0.691929 -0.512465
56.5 0.508907 0.694309 -0.50887
56.55 0.509273 0.69667 -0.505264
56.6 0.509638 0.699013 -0.501647
56.65 0.510004 0.701336 -0.49802
56.7 0.510369 0.703641 -0.494382
56.75 0.510734 0.705927 -0.490733
56.8 0.511099 0.708193 -0.487073
56.85 0.511463 0.710441 -0.483403
56.9 0.511828 0.71267 -0.479723
56.95 0.512192 0.714879 -0.476032
57.0 0.512556 0.71707 -0.472332
57.05 0.51292 0.719241 -0.468621
57.1 0.513284 0.721393 -0.4649
57.15 0.513647 0.723526 -0.46117
57.2 0.51401 0.725639 -0.457429
57.25 0.514374 0.727733 -0.453679
57.3 0.514737 0.729807 -0.44992
57.35 0.515099 0.731862 -0.446151
57.4 0.515462 0.733898 -0.442372
57.45 0.515824 0.735914 -0.438585
57.5 0.516186 0.73791 -0.434788
57.55 0.516548 0.739886 -0.430982
57.6 0.51691 0.741843 -0.427168
57.65 0.517272 0.743781 -0.423344
57.7 0.517633 0.745698 -0.419512
57.75 0.517994 0.747596 -0.415671
57.8 0.518356 0.749474 -0.411822
57.85 0.518716 0.751331 -0.407964
57.9 0.519077 0.753169 -0.404097
57.95 0.519438 0.754988 -0.400223
58.0 0.519798 0.756786 -0.396341
58.05 0.520158 0.758564 -0.39245
58.1 0.520518 0.760322 -0.388552
58.15 0.520878 0.762059 -0.384645
58.2 0.521237 0.763777 -0.380731
58.25 0.521597 0.765475 -0.37681
58.3 0.521956 0.767152 -0.372881
58.35 0.522315 0.768809 -0.368944
58.4 0.522673 0.770446 -0.365
58.45 0.523032 0.772063 -0.361049
58.5 0.52339 0.773659 -0.357091
58.55 0.523749 0.775235 -0.353126
58.6 0.524107 0.77679 -0.349155
58.65 0.524465 0.778325 -0.345176
58.7 0.524822 0.77984 -0.341191
58.75 0.52518 0.781334 -0.337199
58.8 0.525537 0.782808 -0.333201
58.85 0.525894 0.784261 -0.329196
58.9 0.526251 0.785694 -0.325185
58.95 0.526608 0.787106 -0.321168
59.0 0.526964 0.788497 -0.317145
59.05 0.527321 0.789868 -0.313116
59.1 0.527677 0.791218 -0.309082
59.15 0.528033 0.792547 -0.305041
59.2 0.528389 0.793856 -0.300995
59.25 0.528744 0.795144 -0.296944
59.3 0.5291 0.796411 -0.292887
59.35 0.529455 0.797658 -0.288825
59.4 0.52981 0.798883 -0.284757
59.45 0.530165 0.800088 -0.280685
59.5 0.530519 0.801272 -0.276608
59.55 0.530874 0.802436 -0.272525
59.6 0.531228 0.803578 -0.268438
59.65 0.531582 0.804699 -0.264347
59.7 0.531936 0.8058 -0.260251
59.75 0.53229 0.80688 -0.25615
59.8 0.532643 0.807938 -0.252045
59.85 0.532997 0.808976 -0.247936
59.9 0.53335 0.809993 -0.243823
59.95 0.533703 0.810989 -0.239706
60.0 0.534055 0.811963 -0.235585
60.05 0.534408 0.812917 -0.23146
60.1 0.53476 0.81385 -0.227332
60.15 0.535113 0.814762 -0.2232
60.2 0.535465 0.815652 -0.219064
60.25 0.535816 0.816522 -0.214925
60.3 0.536168 0.81737 -0.210783
60.35 0.536519 0.818198 -0.206638
60.4 0.536871 0.819004 -0.20249
60.45 0.537222 0.819789 -0.198339
60.5 0.537573 0.820554 -0.194185
60.55 0.537923 0.821297 -0.190028
60.6 0.538274 0.822018 -0.185869
60.65 0.538624 0.822719 -0.181707
60.7 0.538974 0.823399 -0.177543
60.75 0.539324 0.824057 -0.173376
60.8 0.539674 0.824694 -0.169208
60.85 0.540023 0.825311 -0.165037
60.9 0.540373 0.825906 -0.160865
60.95 0.540722 0.826479 -0.15669
61.0 0.541071 0.827032 -0.152514
61.05 0.54142 0.827563 -0.148336
61.1 0.541768 0.828074 -0.144157
61.15 0.542117 0.828563 -0.139976
61.2 0.542465 0.829031 -0.135795
61.25 0.542813 0.829477 -0.131611
61.3 0.543161 0.829903 -0.127427
61.35 0.543508 0.830307 -0.123242
61.4 0.543856 0.83069 -0.119056
61.45 0.544203 0.831052 -0.114869
61.5 0.54455 0.831393 -0.110681
61.55 0.544897 0.831713 -0.106493
61.6 0.545244 0.832011 -0.102305
61.65 0.54559 0.832289 -0.0981161
61.7 0.545937 0.832545 -0.0939271
61.75 0.546283 0.83278 -0.0897379
61.8 0.546629 0.832994 -0.0855487
61.85 0.546974 0.833186 -0.0813597
61.9 0.54732 0.833358 -0.0771708
61.95 0.547665 0.833508 -0.0729823
62.0 0.548011 0.833638 -0.0687941
62.05 0.548356 0.833746 -0.0646065
62.1 0.5487 0.833833 -0.0604195
62.15 0.549045 0.833899 -0.0562333
62.2 0.549389 0.833944 -0.0520479
62.25 0.549734 0.833968 -0.0478635
62.3 0.550078 0.83397 -0.0436801
62.35 0.550422 0.833952 -0.0394979
62.4 0.550765 0.833913 -0.0353169
62.45 0.551109 0.833852 -0.0311374
62.5 0.551452 0.833771 -0.0269593
62.55 0.551795 0.833668 -0.0227828
62.6 0.552138 0.833545 -0.018608
62.65 0.552481 0.833401 -0.014435
62.7 0.552823 0.833235 -0.0102639
62.75 0.553166 0.833049 -0.00609488
62.8 0.553508 0.832842 -0.00192793
62.85 0.55385 0.832614 0.00223679
62.9 0.554192 0.832365 0.00639918
62.95 0.554533 0.832095 0.0105591
63.0 0.554875 0.831804 0.0147166
63.05 0.555216 0.831492 0.0188713
63.1 0.555557 0.83116 0.0230233
63.15 0.555898 0.830807 0.0271725
63.2 0.556238 0.830433 0.0313187
63.25 0.556579 0.830038 0.0354619
63.3 0.556919 0.829622 0.0396018
63.35 0.557259 0.829186 0.0437385
63.4 0.557599 0.828729 0.0478719
63.45 0.557939 0.828251 0.0520017
63.5 0.558278 0.827753 0.056128
63.55 0.558617 0.827234 0.0602506
63.6 0.558956 0.826695 0.0643693
63.65 0.559295 0.826135 0.0684842
63.7 0.559634 0.825554 0.0725951
63.75 0.559973 0.824953 0.0767019
63.8 0.560311 0.824331 0.0808045
63.85 0.560649 0.823689 0.0849028
63.9 0.560987 0.823027 0.0889967
63.95 0.561325 0.822344 0.093086
64.0 0.561663 0.82164 0.0971708
64.05 0.562 0.820917 0.101251
64.1 0.562337 0.820173 0.105326
64.15 0.562674 0.819408 0.109396
64.2 0.563011 0.818624 0.113462
64.25 0.563348 0.817819 0.117522
64.3 0.563684 0.816994 0.121577
64.35 0.56402 0.816149 0.125626
64.4 0.564357 0.815284 0.129671
64.45 0.564692 0.814398 0.133709
64.5 0.565028 0.813493 0.137742
64.55 0.565364 0.812567 0.14177
64.6 0.565699 0.811622 0.145791
64.65 0.566034 0.810656 0.149807
64.7 0.566369 0.809671 0.153816
64.75 0.566704 0.808665 0.15782
64.8 0.567038 0.80764 0.161817
64.85 0.567373 0.806595 0.165808
64.9 0.567707 0.80553 0.169792
64.95 0.568041 0.804446 0.17377
65.0 0.568375 0.803342 0.177742
65.05 0.568708 0.802218 0.181706
65.1 0.569042 0.801074 0.185664
65.15 0.569375 0.799911 0.189615
65.2 0.569708 0.798729 0.193559
65.25 0.570041 0.797527 0.197496
65.3 0.570374 0.796305 0.201425
65.35 0.570706 0.795064 0.205348
65.4 0.571038 0.793804 0.209263
65.45 0.57137 0.792524 0.21317
65.5 0.571702 0.791225 0.21707
65.55 0.572034 0.789907 0.220962
65.6 0.572366 0.788569 0.224847
65.65 0.572697 0.787213 0.228723
65.7 0.573028 0.785837 0.232592
65.75 0.573359 0.784442 0.236452
65.8 0.57369 0.783029 0.240305
65.85 0.57402 0.781596 0.244149
65.9 0.574351 0.780144 0.247985
65.95 0.574681 0.778674 0.251812
66.0 0.575011 0.777184 0.255631
66.05 0.575341 0.775676 0.259441
66.1 0.57567 0.774149 0.263243
66.15 0.576 0.772604 0.267035
66.2 0.576329 0.771039 0.270819
66.25 0.576658 0.769457 0.274594
66.3 0.576987 0.767855 0.27836
66.35 0.577316 0.766236 0.282116
66.4 0.577644 0.764597 0.285864
66.45 0.577973 0.762941 0.289602
66.5 0.578301 0.761266 0.29333
66.55 0.578629 0.759573 0.297049
66.6 0.578956 0.757861 0.300759
66.65 0.579284 0.756132 0.304458
66.7 0.579611 0.754384 0.308148
66.75 0.579938 0.752619 0.311828
66.8 0.580265 0.750835 0.315498
66.85 0.580592 0.749033 0.319158
66.9 0.580919 0.747214 0.322808
66.95 0.581245 0.745376 0.326448
67.0 0.581571 0.743521 0.330077
67.05 0.581897 0.741649 0.333696
67.1 0.582223 0.739758 0.337304
67.15 0.582549 0.73785 0.340902
67.2 0.582874 0.735925 0.344489
67.25 0.5832 0.733982 0.348065
67.3 0.583525 0.732021 0.351631
67.35 0.58385 0.730043 0.355185
67.4 0.584174 0.728048 0.358729
67.45 0.584499 0.726036 0.362261
67.5 0.584823 0.724006 0.365783
67.55 0.585147 0.72196 0.369293
67.6 0.585471 0.719896 0.372791
67.65 0.585795 0.717815 0.376278
