#:T Omega Ix Iy t1 t2 calc_time t_count
0.4 1.7 -32.4096365981 -6.06445951369 50.0 123.882352941 1.96026802063 1239.0
0.4 1.75 -28.0192315411 -2.80742925925 50.0 121.771428571 1.93658494949 1218.0
0.4 1.8 -23.8435447432 -2.01063886865 50.0 119.777777778 1.90431499481 1198.0
0.4 1.85 -20.8401166919 -1.10972630667 50.0 117.891891892 1.8695499897 1179.0
0.4 1.9 -18.2099929776 -1.19047967019 50.0 116.105263158 1.84923410416 1162.0
0.4 1.95 -15.9601504882 -0.489188038043 50.0 114.41025641 1.81469702721 1145.0
0.4 2.0 -14.0086953003 -0.218485980185 50.0 112.8 1.80425190926 1129.0

0.45 0.05 749.027658665 -4.72070789611 50.0 2562.0 40.6316580772 25621.0
0.45 0.1 375.222382107 -4.06269096343 50.0 1306.0 20.7140579224 13061.0
0.45 0.15 253.515510229 -5.15730565929 50.0 887.333333333 14.0244531631 8874.0
0.45 0.2 190.400588153 -4.41761600387 50.0 678.0 10.7676801682 6780.0
0.45 0.25 154.972543317 -4.773418659 50.0 552.4 8.79538297653 5524.0
0.45 0.3 131.333112342 -3.86545458394 50.0 468.666666667 7.43778777122 4687.0
0.45 0.35 115.168185233 -5.34079499951 50.0 408.857142857 6.45899987221 4089.0
0.45 0.4 103.379863572 -4.87771284532 50.0 364.0 5.76651501656 3640.0
0.45 0.45 94.6432859323 -5.61288632603 50.0 329.111111111 5.19446110725 3292.0
0.45 0.5 88.4661201392 -5.24515596935 50.0 301.2 4.77312016487 3013.0
0.45 0.55 83.4903575783 -6.52078223358 50.0 278.363636364 4.39805006981 2784.0
0.45 0.6 80.3089893837 -6.65536053175 50.0 259.333333333 4.10897302628 2594.0
0.45 0.65 77.4742495714 -7.67002258346 50.0 243.230769231 3.86205005646 2433.0
0.45 0.7 76.4381481461 -9.29341348776 50.0 229.428571429 3.64007496834 2295.0
0.45 0.75 75.7150575937 -9.45221941255 50.0 217.466666667 3.45374393463 2175.0
0.45 0.8 76.564422405 -10.6514168265 50.0 207.0 3.2863368988 2071.0
0.45 0.85 78.4486275209 -13.2077446395 50.0 197.764705882 3.1362490654 1978.0
0.45 0.9 81.7963463731 -16.8406725453 50.0 189.555555556 3.00623583794 1896.0
0.45 0.95 85.9562863928 -21.1094054721 50.0 182.210526316 2.88773202896 1823.0
0.45 1.0 90.2026409583 -28.9370974202 50.0 175.6 2.78087806702 1757.0
0.45 1.05 97.3628706173 -39.8078887646 50.0 169.619047619 2.69888305664 1697.0
0.45 1.1 102.818158906 -56.0520413552 50.0 164.181818182 2.6065659523 1642.0
0.45 1.15 103.428973082 -76.8475721745 50.0 159.217391304 2.51536679268 1593.0
0.45 1.2 91.253617401 -105.503043103 50.0 154.666666667 2.45114779472 1547.0
0.45 1.25 61.3282805558 -124.996477272 50.0 150.48 2.38155794144 1505.0
0.45 1.3 18.9749010433 -129.924043021 50.0 146.615384615 2.33019995689 1467.0
0.45 1.35 -17.576065581 -115.090754215 50.0 143.037037037 2.28818488121 1431.0
0.45 1.4 -37.1642817687 -90.1596828134 50.0 139.714285714 2.20751214027 1398.0
0.45 1.45 -49.0414400103 -70.3440041352 50.0 136.620689655 2.17207312584 1367.0
0.45 1.5 -53.5414872846 -48.4967626155 50.0 133.733333333 2.12164592743 1338.0
0.45 1.55 -50.3990426902 -29.5989696775 50.0 131.032258065 2.08178806305 1311.0
0.45 1.6 -46.3444814692 -19.1491051895 50.0 128.5 2.03840613365 1286.0
0.45 1.65 -40.2831840732 -12.8331266941 50.0 126.121212121 1.99691796303 1262.0
0.45 1.7 -33.8729815813 -7.37205957326 50.0 123.882352941 1.9644908905 1239.0
0.45 1.75 -28.9717962377 -4.59590198569 50.0 121.771428571 1.92720103264 1218.0
0.45 1.8 -25.3173625066 -3.03671810275 50.0 119.777777778 1.8968808651 1198.0
0.45 1.85 -21.6912800151 -1.25429225301 50.0 117.891891892 1.86789298058 1179.0
0.45 1.9 -18.7067800761 -0.956173513692 50.0 116.105263158 1.84167408943 1162.0
0.45 1.95 -16.3236695219 -0.509643770004 50.0 114.41025641 1.81104207039 1145.0
0.45 2.0 -14.5100509836 -0.479049248762 50.0 112.8 1.78832507133 1129.0

0.5 0.05 727.788778072 -3.22783684428 50.0 2562.0 40.49472785 25621.0
0.5 0.1 363.901330542 -3.8363977346 50.0 1306.0 20.6473121643 13061.0
0.5 0.15 245.018863212 -4.21543899846 50.0 887.333333333 14.0263810158 8874.0
0.5 0.2 185.427665268 -4.90036768715 50.0 678.0 10.7088110447 6780.0
0.5 0.25 151.500564596 -4.66271997775 50.0 552.4 8.76466989517 5524.0
0.5 0.3 127.749003446 -4.88257798172 50.0 468.666666667 7.40567612648 4687.0
0.5 0.35 112.045351966 -4.39491579236 50.0 408.857142857 6.46572089195 4089.0
0.5 0.4 99.7173407467 -5.65501732202 50.0 364.0 5.77066397667 3640.0
0.5 0.45 91.3836848243 -5.09528406185 50.0 329.111111111 5.20833897591 3292.0
0.5 0.5 85.4324154368 -5.45050453082 50.0 301.2 4.76186704636 3013.0
0.5 0.55 80.7466055264 -6.79952473357 50.0 278.363636364 4.40043091774 2784.0
0.5 0.6 77.0172842417 -5.89935718119 50.0 259.333333333 4.11171293259 2594.0
0.5 0.65 74.8509282953 -6.83555368745 50.0 243.230769231 3.86206293106 2433.0
0.5 0.7 72.6960456649 -7.64981561813 50.0 229.428571429 3.62645602226 2295.0
0.5 0.75 72.6549944821 -9.14426993689 50.0 217.466666667 3.44766807556 2175.0
0.5 0.8 73.1788337316 -11.2661596648 50.0 207.0 3.28305101395 2071.0
0.5 0.85 74.181436203 -12.4966102903 50.0 197.764705882 3.12969994545 1978.0
0.5 0.9 77.0518928815 -14.3055016349 50.0 189.555555556 3.00907802582 1896.0
0.5 0.95 80.303659132 -18.6716358947 50.0 182.210526316 2.88423705101 1823.0
0.5 1.0 86.8209786289 -25.1822656723 50.0 175.6 2.78554797173 1757.0
0.5 1.05 90.6365291713 -34.1836296911 50.0 169.619047619 2.73476791382 1697.0
0.5 1.1 96.4456731719 -50.6466547299 50.0 164.181818182 2.60511112213 1642.0
0.5 1.15 97.260040359 -69.0347633562 50.0 159.217391304 2.53336310387 1593.0
0.5 1.2 89.6892350664 -92.3774385728 50.0 154.666666667 2.47368693352 1547.0
0.5 1.25 66.0769259538 -112.618603469 50.0 150.48 2.39113497734 1505.0
0.5 1.3 29.2923297048 -124.804124366 50.0 146.615384615 2.34204697609 1467.0
0.5 1.35 -6.50553012156 -114.09236619 50.0 143.037037037 2.28005003929 1431.0
0.5 1.4 -30.311409832 -92.867762858 50.0 139.714285714 2.22102093697 1398.0
0.5 1.45 -43.8112558383 -71.9509533469 50.0 136.620689655 2.175344944 1367.0
0.5 1.5 -50.1428311688 -53.7356836693 50.0 133.733333333 2.14365196228 1338.0
0.5 1.55 -48.7106154879 -35.2229432661 50.0 131.032258065 2.10048294067 1311.0
0.5 1.6 -46.4182449988 -25.0299250374 50.0 128.5 2.04691982269 1286.0
0.5 1.65 -40.047942234 -15.3981381354 50.0 126.121212121 2.00127100945 1262.0
0.5 1.7 -36.3227153942 -9.94274024383 50.0 123.882352941 1.97140002251 1239.0
0.5 1.75 -30.6873278597 -5.93809312798 50.0 121.771428571 1.93157410622 1218.0
0.5 1.8 -25.4032169706 -3.67287486198 50.0 119.777777778 1.89785814285 1198.0
0.5 1.85 -22.5286832367 -2.38652152978 50.0 117.891891892 1.86722207069 1179.0
0.5 1.9 -19.636888048 -1.61798356902 50.0 116.105263158 1.84209513664 1162.0
0.5 1.95 -17.151356124 -0.529850339182 50.0 114.41025641 1.81291103363 1145.0
0.5 2.0 -14.9383131751 -0.0882238309548 50.0 112.8 1.78903198242 1129.0

0.55 0.05 707.469635652 -4.67173232508 50.0 2562.0 40.5030429363 25621.0
0.55 0.1 354.496121414 -4.52113676464 50.0 1306.0 20.7752079964 13061.0
0.55 0.15 239.113265813 -4.01701905935 50.0 887.333333333 14.0304281712 8874.0
0.55 0.2 180.952585742 -4.69904309339 50.0 678.0 10.7745730877 6780.0
0.55 0.25 147.044814586 -4.33792926915 50.0 552.4 8.80002498627 5524.0
0.55 0.3 123.710997356 -4.46351730391 50.0 468.666666667 7.44657993317 4687.0
0.55 0.35 108.953823391 -5.06560060105 50.0 408.857142857 6.50756883621 4089.0
0.55 0.4 98.3338182523 -4.83606176254 50.0 364.0 5.77771091461 3640.0
0.55 0.45 88.1268705955 -4.94770949747 50.0 329.111111111 5.23962879181 3292.0
0.55 0.5 82.9615011195 -4.71059643221 50.0 301.2 4.79091906548 3013.0
0.55 0.55 77.6870417997 -5.48743405375 50.0 278.363636364 4.41803407669 2784.0
0.55 0.6 74.1517565595 -6.3887457701 50.0 259.333333333 4.10910701752 2594.0
0.55 0.65 71.3691364862 -7.20886305938 50.0 243.230769231 3.86416387558 2433.0
0.55 0.7 70.9367033418 -7.8567715911 50.0 229.428571429 3.6360809803 2295.0
0.55 0.75 70.1430743134 -8.30972252822 50.0 217.466666667 3.46706008911 2175.0
0.55 0.8 70.3030193432 -9.38482162399 50.0 207.0 3.2765519619 2071.0
0.55 0.85 71.2542279862 -11.5726400376 50.0 197.764705882 3.13256716728 1978.0
0.55 0.9 73.4108240909 -13.3241698531 50.0 189.555555556 3.00137782097 1896.0
0.55 0.95 77.0106460118 -17.3828170768 50.0 182.210526316 2.87912988663 1823.0
0.55 1.0 80.9158645265 -22.1318422268 50.0 175.6 2.77901601791 1757.0
0.55 1.05 85.5513344685 -32.0314921184 50.0 169.619047619 2.69051289558 1697.0
0.55 1.1 91.945251083 -44.2517499335 50.0 164.181818182 2.60975885391 1642.0
0.55 1.15 93.367277746 -61.3405947353 50.0 159.217391304 2.53469514847 1593.0
0.55 1.2 89.0181941841 -84.2510239311 50.0 154.666666667 2.4568529129 1547.0
0.55 1.25 69.8168830212 -103.835934959 50.0 150.48 2.40187501907 1505.0
0.55 1.3 36.9766380808 -117.056435399 50.0 146.615384615 2.33277797699 1467.0
0.55 1.35 5.15077959801 -112.315401595 50.0 143.037037037 2.26182103157 1431.0
0.55 1.4 -24.1801340935 -98.326901212 50.0 139.714285714 2.21771788597 1398.0
0.55 1.45 -37.0210377431 -78.2810209351 50.0 136.620689655 2.15854787827 1367.0
0.55 1.5 -46.7551267964 -58.748136467 50.0 133.733333333 2.1187620163 1338.0
0.55 1.55 -47.823396282 -40.9569238255 50.0 131.032258065 2.08557510376 1311.0
0.55 1.6 -45.4644427342 -27.5318729419 50.0 128.5 2.04293394089 1286.0
0.55 1.65 -41.0096249391 -18.6702911256 50.0 126.121212121 2.02520108223 1262.0
0.55 1.7 -36.6524725648 -11.8633280107 50.0 123.882352941 1.96747899055 1239.0
0.55 1.75 -31.4785487086 -7.20377388752 50.0 121.771428571 1.93420314789 1218.0
0.55 1.8 -27.6765314731 -4.11454924851 50.0 119.777777778 1.89761090279 1198.0
0.55 1.85 -23.3233218202 -3.0639359852 50.0 117.891891892 1.86748600006 1179.0
0.55 1.9 -20.0625154205 -2.02497442041 50.0 116.105263158 1.83760809898 1162.0
0.55 1.95 -18.0757166725 -0.760919115863 50.0 114.41025641 1.814702034 1145.0
0.55 2.0 -15.6821422456 -0.329102721965 50.0 112.8 1.78539800644 1129.0

0.6 0.05 690.299158917 -4.02621278963 50.0 2562.0 40.6124620438 25621.0
0.6 0.1 346.354052623 -4.43507090338 50.0 1306.0 20.8586380482 13061.0
0.6 0.15 233.64614563 -4.82706311365 50.0 887.333333333 14.033408165 8874.0
0.6 0.2 176.019583881 -3.60518837261 50.0 678.0 10.7274839878 6780.0
0.6 0.25 143.561266941 -3.78496487128 50.0 552.4 8.74148201942 5524.0
0.6 0.3 121.091102573 -4.04268796294 50.0 468.666666667 7.4281411171 4687.0
0.6 0.35 105.985081567 -4.15113326413 50.0 408.857142857 6.48424911499 4089.0
0.6 0.4 95.2191579628 -5.58883546507 50.0 364.0 5.77675795555 3640.0
0.6 0.45 86.5027888959 -5.79032020035 50.0 329.111111111 5.21672010422 3292.0
0.6 0.5 79.9638183016 -5.41790249444 50.0 301.2 4.77704119682 3013.0
0.6 0.55 76.3026691755 -5.37965636573 50.0 278.363636364 4.42723417282 2784.0
0.6 0.6 71.8911772344 -5.34080770758 50.0 259.333333333 4.11438584328 2594.0
0.6 0.65 69.6948800092 -5.86023518084 50.0 243.230769231 3.85305690765 2433.0
0.6 0.7 67.4998391374 -7.42198811064 50.0 229.428571429 3.62724089622 2295.0
0.6 0.75 67.3247128427 -8.18895899573 50.0 217.466666667 3.44591116905 2175.0
0.6 0.8 67.0990882188 -9.94667490309 50.0 207.0 3.28077793121 2071.0
0.6 0.85 68.1709807552 -10.8432085508 50.0 197.764705882 3.1478741169 1978.0
0.6 0.9 69.9502081769 -13.1058325328 50.0 189.555555556 3.00068593025 1896.0
0.6 0.95 73.776297131 -16.9142361542 50.0 182.210526316 2.88354206085 1823.0
0.6 1.0 76.9741097968 -21.0849326731 50.0 175.6 2.79107904434 1757.0
0.6 1.05 82.2711070573 -29.7120653939 50.0 169.619047619 2.69092702866 1697.0
0.6 1.1 86.9623159036 -40.6313747702 50.0 164.181818182 2.60333323479 1642.0
0.6 1.15 88.8189012562 -54.8456476022 50.0 159.217391304 2.52384281158 1593.0
0.6 1.2 83.5808477334 -75.7803271571 50.0 154.666666667 2.45502901077 1547.0
0.6 1.25 70.9244957025 -95.4987402204 50.0 150.48 2.39175796509 1505.0
0.6 1.3 43.90970481 -107.232323771 50.0 146.615384615 2.31914687157 1467.0
0.6 1.35 9.81561240561 -107.904024589 50.0 143.037037037 2.26420593262 1431.0
0.6 1.4 -14.7153972939 -97.1015986027 50.0 139.714285714 2.20915293694 1398.0
0.6 1.45 -29.8144318423 -79.6382025523 50.0 136.620689655 2.16462302208 1367.0
0.6 1.5 -40.4687501992 -62.6978195593 50.0 133.733333333 2.11456012726 1338.0
0.6 1.55 -46.1318632515 -43.7769200382 50.0 131.032258065 2.07771492004 1311.0
0.6 1.6 -45.4402132924 -33.6871102737 50.0 128.5 2.04186701775 1286.0
0.6 1.65 -41.6793531873 -21.9743832038 50.0 126.121212121 2.00821399689 1262.0
0.6 1.7 -36.350395865 -15.144097215 50.0 123.882352941 1.96503400803 1239.0
0.6 1.75 -32.4891195385 -9.17374804979 50.0 121.771428571 1.93375992775 1218.0
0.6 1.8 -28.0695283562 -5.09193637023 50.0 119.777777778 1.90650105476 1198.0
0.6 1.85 -24.1867438101 -3.77738792964 50.0 117.891891892 1.86310815811 1179.0
0.6 1.9 -21.1681042455 -2.32868811452 50.0 116.105263158 1.84200501442 1162.0
0.6 1.95 -18.2973269599 -1.26023302978 50.0 114.41025641 1.82003903389 1145.0
0.6 2.0 -16.131397892 -0.863702301339 50.0 112.8 1.79089689255 1129.0

0.65 0.05 674.806258565 -3.7289741987 50.0 2562.0 40.5206520557 25621.0
0.65 0.1 337.070350759 -3.02253456617 50.0 1306.0 20.6263258457 13061.0
0.65 0.15 227.217835924 -4.79531354721 50.0 887.333333333 14.0204870701 8874.0
0.65 0.2 172.43144473 -4.61883509146 50.0 678.0 10.7130432129 6780.0
0.65 0.25 140.114896923 -4.63168122137 50.0 552.4 8.71829414368 5524.0
0.65 0.3 117.721413964 -3.9031935023 50.0 468.666666667 7.41385602951 4687.0
0.65 0.35 103.375117255 -4.46928749003 50.0 408.857142857 6.47695398331 4089.0
0.65 0.4 92.6928308164 -4.81802906191 50.0 364.0 5.80591011047 3640.0
0.65 0.45 84.2418330933 -4.70920145807 50.0 329.111111111 5.23341107368 3292.0
0.65 0.5 77.9299140142 -4.01655548487 50.0 301.2 4.79685711861 3013.0
0.65 0.55 73.589152058 -5.08603553549 50.0 278.363636364 4.41252493858 2784.0
0.65 0.6 69.724443334 -5.65280968311 50.0 259.333333333 4.12244915962 2594.0
0.65 0.65 67.5579066219 -6.59177791458 50.0 243.230769231 3.85282611847 2433.0
0.65 0.7 65.806708979 -6.46373372683 50.0 229.428571429 3.67672896385 2295.0
0.65 0.75 65.7538792621 -8.20611566073 50.0 217.466666667 3.46679401398 2175.0
0.65 0.8 65.0585540768 -8.81830797965 50.0 207.0 3.30245184898 2071.0
0.65 0.85 67.0929972917 -10.1442874997 50.0 197.764705882 3.15177702904 1978.0
0.65 0.9 67.7613795024 -13.0777860194 50.0 189.555555556 3.04367899895 1896.0
0.65 0.95 70.5893056778 -15.6763081179 50.0 182.210526316 2.89819121361 1823.0
0.65 1.0 72.9771300389 -19.390682807 50.0 175.6 2.79386281967 1757.0
0.65 1.05 77.7217765002 -26.860657003 50.0 169.619047619 2.6946439743 1697.0
0.65 1.1 81.1535794887 -36.7231365462 50.0 164.181818182 2.59842991829 1642.0
0.65 1.15 83.4559258316 -49.599254031 50.0 159.217391304 2.52085494995 1593.0
0.65 1.2 83.0886488311 -66.8724225467 50.0 154.666666667 2.44354391098 1547.0
0.65 1.25 69.9381245409 -88.7390589295 50.0 150.48 2.38319611549 1505.0
0.65 1.3 49.0425569674 -102.270938893 50.0 146.615384615 2.32014799118 1467.0
0.65 1.35 19.3015709535 -105.302113804 50.0 143.037037037 2.26808595657 1431.0
0.65 1.4 -4.56966456956 -97.1184879122 50.0 139.714285714 2.21207594872 1398.0
0.65 1.45 -24.1866954454 -81.2252184056 50.0 136.620689655 2.16257095337 1367.0
0.65 1.5 -35.1035736045 -65.6167422439 50.0 133.733333333 2.1320400238 1338.0
0.65 1.55 -44.1111547843 -48.5594543432 50.0 131.032258065 2.10305786133 1311.0
0.65 1.6 -42.7874742401 -36.2942491512 50.0 128.5 2.0394051075 1286.0
0.65 1.65 -41.2470110604 -26.6947130154 50.0 126.121212121 2.00435209274 1262.0
0.65 1.7 -36.7906400397 -16.5851186112 50.0 123.882352941 1.96014285088 1239.0
0.65 1.75 -32.7182230453 -10.6712456415 50.0 121.771428571 1.93730092049 1218.0
0.65 1.8 -28.9956544357 -6.37817503213 50.0 119.777777778 1.92052102089 1198.0
0.65 1.85 -25.8301588628 -5.41973508382 50.0 117.891891892 1.86820292473 1179.0
0.65 1.9 -21.6945413938 -2.85402639048 50.0 116.105263158 1.8401389122 1162.0
0.65 1.95 -18.7830807857 -1.17783418837 50.0 114.41025641 1.81820201874 1145.0
0.65 2.0 -16.6724075863 -1.04942260764 50.0 112.8 1.78759980202 1129.0

0.7 0.05 657.774568205 -3.55628966106 50.0 2562.0 40.4929718971 25621.0
0.7 0.1 331.117148003 -3.4578566751 50.0 1306.0 20.6286761761 13061.0
0.7 0.15 221.854147323 -3.81061217138 50.0 887.333333333 14.1425919533 8874.0
0.7 0.2 168.940103575 -4.19011012677 50.0 678.0 10.713269949 6780.0
0.7 0.25 136.214984537 -4.11406717458 50.0 552.4 8.81839704514 5524.0
0.7 0.3 115.337531127 -3.51121892622 50.0 468.666666667 7.4460580349 4687.0
0.7 0.35 100.465070949 -4.58047129432 50.0 408.857142857 6.51037096977 4089.0
0.7 0.4 89.8124626264 -4.30467656789 50.0 364.0 5.76328706741 3640.0
0.7 0.45 82.3567027128 -3.83739727235 50.0 329.111111111 5.21398091316 3292.0
0.7 0.5 76.6519258892 -4.99017468934 50.0 301.2 4.76081895828 3013.0
0.7 0.55 71.9578318272 -5.20708024967 50.0 278.363636364 4.42849802971 2784.0
0.7 0.6 68.3079714473 -5.17428429502 50.0 259.333333333 4.17939591408 2594.0
0.7 0.65 65.5595432577 -6.4824646505 50.0 243.230769231 3.8979010582 2433.0
0.7 0.7 63.9240303163 -6.51887810021 50.0 229.428571429 3.63195204735 2295.0
0.7 0.75 64.1228667037 -7.1898090598 50.0 217.466666667 3.44711112976 2175.0
0.7 0.8 63.3065208257 -7.53655250173 50.0 207.0 3.26970410347 2071.0
0.7 0.85 64.4336101451 -10.375481338 50.0 197.764705882 3.13337182999 1978.0
0.7 0.9 64.8835352228 -11.2898894768 50.0 189.555555556 3.01018500328 1896.0
0.7 0.95 67.0989770181 -14.4730806935 50.0 182.210526316 2.90932011604 1823.0
0.7 1.0 69.5421989621 -18.842296243 50.0 175.6 2.78476715088 1757.0
0.7 1.05 73.2170997647 -24.6856833907 50.0 169.619047619 2.69204807281 1697.0
0.7 1.1 78.7916389237 -32.6680166168 50.0 164.181818182 2.60512304306 1642.0
0.7 1.15 81.9344157112 -45.9129365194 50.0 159.217391304 2.52322101593 1593.0
0.7 1.2 79.7463486169 -61.5521983211 50.0 154.666666667 2.4505610466 1547.0
0.7 1.25 71.3759704137 -82.3756774085 50.0 150.48 2.38437891006 1505.0
0.7 1.3 52.4743704754 -95.5083803255 50.0 146.615384615 2.35338497162 1467.0
0.7 1.35 23.4117926667 -101.775631894 50.0 143.037037037 2.28113818169 1431.0
0.7 1.4 -0.528365410923 -93.9599213756 50.0 139.714285714 2.21658492088 1398.0
0.7 1.45 -19.8012351071 -81.8111259944 50.0 136.620689655 2.15941500664 1367.0
0.7 1.5 -33.2139697771 -70.2764253863 50.0 133.733333333 2.12059783936 1338.0
0.7 1.55 -38.7208627113 -54.0257002922 50.0 131.032258065 2.0810649395 1311.0
0.7 1.6 -42.3326197759 -41.913784431 50.0 128.5 2.04182600975 1286.0
0.7 1.65 -40.8149823293 -28.8020179965 50.0 126.121212121 2.00830888748 1262.0
0.7 1.7 -38.2328775686 -20.0924438953 50.0 123.882352941 1.97317886353 1239.0
0.7 1.75 -34.2354589644 -13.4141385963 50.0 121.771428571 1.92801403999 1218.0
0.7 1.8 -29.443641738 -7.97447744462 50.0 119.777777778 1.89471387863 1198.0
0.7 1.85 -25.9501081342 -5.27511330639 50.0 117.891891892 1.87721300125 1179.0
0.7 1.9 -22.3317654051 -3.0568891048 50.0 116.105263158 1.84380817413 1162.0
0.7 1.95 -18.9923361391 -1.92946902114 50.0 114.41025641 1.82630205154 1145.0
0.7 2.0 -17.0213727945 -1.22832061842 50.0 112.8 1.80119681358 1129.0

0.75 0.05 642.997873527 -2.71087722635 50.0 2562.0 40.6187970638 25621.0
0.75 0.1 324.365125922 -3.1892726157 50.0 1306.0 20.6719050407 13061.0
0.75 0.15 216.752493066 -4.51070214528 50.0 887.333333333 14.0566461086 8874.0
0.75 0.2 164.245770583 -3.27748046558 50.0 678.0 10.7327339649 6780.0
0.75 0.25 133.156106862 -3.6129714423 50.0 552.4 8.75126314163 5524.0
0.75 0.3 113.425038911 -2.9423251514 50.0 468.666666667 7.40692520142 4687.0
0.75 0.35 98.2327156694 -3.95771035488 50.0 408.857142857 6.47061395645 4089.0
0.75 0.4 88.0447412668 -4.30559165203 50.0 364.0 5.77870702744 3640.0
0.75 0.45 81.1748217989 -4.67892761045 50.0 329.111111111 5.21698498726 3292.0
0.75 0.5 74.3191468557 -5.31643935328 50.0 301.2 4.77764487267 3013.0
0.75 0.55 69.4947287912 -5.54398137723 50.0 278.363636364 4.42096710205 2784.0
0.75 0.6 65.1421679081 -5.43431317725 50.0 259.333333333 4.12319803238 2594.0
0.75 0.65 63.6163698085 -5.98568383223 50.0 243.230769231 3.861358881 2433.0
0.75 0.7 62.5429518422 -6.17191826183 50.0 229.428571429 3.63176512718 2295.0
0.75 0.75 61.2774479283 -6.93081922041 50.0 217.466666667 3.44811201096 2175.0
0.75 0.8 60.9072456556 -8.47408147326 50.0 207.0 3.27837991714 2071.0
0.75 0.85 62.0131675432 -10.6398116529 50.0 197.764705882 3.13265514374 1978.0
0.75 0.9 62.3190692232 -10.9269364363 50.0 189.555555556 3.00465297699 1896.0
0.75 0.95 64.5600580764 -13.915699041 50.0 182.210526316 2.8991560936 1823.0
0.75 1.0 66.5017201526 -17.2797114867 50.0 175.6 2.78734898567 1757.0
0.75 1.05 71.244657219 -24.4978521974 50.0 169.619047619 2.68614983559 1697.0
0.75 1.1 75.2775904746 -30.2784517115 50.0 164.181818182 2.60292696953 1642.0
0.75 1.15 76.8330518306 -42.0856946742 50.0 159.217391304 2.52281403542 1593.0
0.75 1.2 76.526165954 -58.4877242446 50.0 154.666666667 2.44669604301 1547.0
0.75 1.25 70.1371802228 -73.7219709189 50.0 150.48 2.38629794121 1505.0
0.75 1.3 52.5606561122 -91.5689912003 50.0 146.615384615 2.32805800438 1467.0
0.75 1.35 32.6815539996 -95.0751822239 50.0 143.037037037 2.26823306084 1431.0
0.75 1.4 6.24242795685 -93.6024442608 50.0 139.714285714 2.21657395363 1398.0
0.75 1.45 -12.3491555004 -81.5620015044 50.0 136.620689655 2.17144083977 1367.0
0.75 1.5 -28.0241950907 -69.8473001342 50.0 133.733333333 2.12443399429 1338.0
0.75 1.55 -36.2868538257 -56.3970279897 50.0 131.032258065 2.07684898376 1311.0
0.75 1.6 -40.0513119937 -45.3818456185 50.0 128.5 2.03943586349 1286.0
0.75 1.65 -38.7497514472 -30.7523333324 50.0 126.121212121 2.0126991272 1262.0
0.75 1.7 -36.7221422114 -21.8476056083 50.0 123.882352941 1.96419382095 1239.0
0.75 1.75 -34.4314725374 -14.5419888828 50.0 121.771428571 1.93558478355 1218.0
0.75 1.8 -31.7394424208 -10.4202033322 50.0 119.777777778 1.91336011887 1198.0
0.75 1.85 -25.8492056415 -6.90979232948 50.0 117.891891892 1.88530492783 1179.0
0.75 1.9 -22.8502590332 -3.88936458613 50.0 116.105263158 1.85027098656 1162.0
0.75 1.95 -20.1150875984 -2.11474516286 50.0 114.41025641 1.81808304787 1145.0
0.75 2.0 -17.4912007549 -1.46255827198 50.0 112.8 1.79100203514 1129.0

0.8 0.05 629.898609424 -3.69049949791 50.0 2562.0 40.5368700027 25621.0
0.8 0.1 316.867939973 -3.15741444903 50.0 1306.0 20.7602519989 13061.0
0.8 0.15 213.380150884 -4.04017132308 50.0 887.333333333 14.0281579494 8874.0
0.8 0.2 160.722845821 -4.14484055782 50.0 678.0 10.7394127846 6780.0
0.8 0.25 130.762511152 -3.05242757262 50.0 552.4 8.77822709084 5524.0
0.8 0.3 110.324269692 -4.17161548636 50.0 468.666666667 7.40203404427 4687.0
0.8 0.35 96.4610146461 -4.24004387942 50.0 408.857142857 6.46854496002 4089.0
0.8 0.4 86.6662112138 -3.97979955973 50.0 364.0 5.75359201431 3640.0
0.8 0.45 78.2979745459 -4.08113372406 50.0 329.111111111 5.21516394615 3292.0
0.8 0.5 72.7847388584 -5.19752363508 50.0 301.2 4.77051210403 3013.0
0.8 0.55 68.2754461632 -4.93761856131 50.0 278.363636364 4.40267300606 2784.0
0.8 0.6 64.4468021225 -4.88090882389 50.0 259.333333333 4.10232496262 2594.0
0.8 0.65 62.5248273207 -5.56078766025 50.0 243.230769231 3.8554110527 2433.0
0.8 0.7 60.2756128713 -6.26401174559 50.0 229.428571429 3.62603807449 2295.0
0.8 0.75 59.9517754416 -7.0197017954 50.0 217.466666667 3.44650292397 2175.0
0.8 0.8 59.5073620147 -7.55121977382 50.0 207.0 3.28346586227 2071.0
0.8 0.85 59.8301186623 -9.36739233943 50.0 197.764705882 3.14338803291 1978.0
0.8 0.9 61.1678493363 -11.0278573714 50.0 189.555555556 2.99808001518 1896.0
0.8 0.95 63.154932607 -12.9748301151 50.0 182.210526316 2.88030719757 1823.0
0.8 1.0 64.5049494109 -15.5304484839 50.0 175.6 2.79450321198 1757.0
0.8 1.05 68.0502119661 -21.2362220919 50.0 169.619047619 2.70143508911 1697.0
0.8 1.1 72.0439278097 -29.1786795185 50.0 164.181818182 2.60833096504 1642.0
0.8 1.15 75.4837524743 -40.0035624179 50.0 159.217391304 2.55840992928 1593.0
0.8 1.2 73.4523769579 -52.8258388849 50.0 154.666666667 2.45140695572 1547.0
0.8 1.25 68.2287597054 -66.9216090526 50.0 150.48 2.38488507271 1505.0
0.8 1.3 55.890710251 -82.3572648513 50.0 146.615384615 2.32164716721 1467.0
0.8 1.35 31.3571621623 -94.3982295084 50.0 143.037037037 2.27038097382 1431.0
