#:T Omega Ix Iy t1 t2 calc_time t_count
1.6 1.8 -56.4963876047 -82.7266280562 80.0 174.444444444 5.57500195503 3489.0
1.6 1.9 -57.784326635 -54.7946173654 80.0 165.263157895 5.285145998 3306.0
1.6 2.0 -53.5585692306 -26.8872598814 80.0 157.0 5.02607893944 3140.0

1.7 0.1 1194.29222303 -19.6972865426 80.0 3140.0 99.5495488644 62800.0000001
1.7 0.2 589.327034433 -7.51355216637 80.0 1570.0 50.2404289246 31401.0
1.7 0.3 388.899579702 -8.37054526548 80.0 1046.66666667 33.2548859119 20934.0
1.7 0.4 293.03149891 -8.27825483067 80.0 785.0 25.1607220173 15701.0
1.7 0.5 235.852646739 -10.0705061233 80.0 628.0 20.1037590504 12561.0
1.7 0.6 202.80822402 -11.9188450397 80.0 523.333333333 16.5418510437 10467.0
1.7 0.7 179.926990594 -12.0659638026 80.0 448.571428571 14.2628788948 8972.0
1.7 0.8 168.700937407 -16.255164091 80.0 392.5 12.5662038326 7850.0
1.7 0.9 157.148804713 -18.026087468 80.0 348.888888889 11.097659111 6978.0
1.7 1.0 152.991649767 -23.8625224105 80.0 314.0 10.0719759464 6280.0
1.7 1.1 163.57620492 -36.8970122466 80.0 285.454545455 9.13745999336 5710.0
1.7 1.2 167.509665734 -62.5009132886 80.0 261.666666667 8.35129499435 5234.0
1.7 1.3 159.76739378 -103.551446696 80.0 241.538461538 7.73167300224 4831.0
1.7 1.4 132.510068193 -147.733207625 80.0 224.285714286 7.20763587952 4486.0
1.7 1.5 65.8838075736 -167.950056636 80.0 209.333333333 6.7039129734 4187.0
1.7 1.6 0.42029801331 -158.400310012 80.0 196.25 6.28835105896 3925.0
1.7 1.7 -31.5173358526 -126.073703659 80.0 184.705882353 5.91375303268 3695.0
1.7 1.8 -51.9077077957 -94.3860333802 80.0 174.444444444 5.6084318161 3489.0
1.7 1.9 -56.4687911617 -60.3989702039 80.0 165.263157895 5.27427792549 3306.0
1.7 2.0 -52.1153707376 -35.1018098641 80.0 157.0 5.02660393715 3140.0

1.8 0.1 1168.506177 -11.3324233549 80.0 3140.0 100.070944071 62800.0000001
1.8 0.2 580.701979636 -6.49669070185 80.0 1570.0 50.2482969761 31401.0
1.8 0.3 380.974247522 -11.7012057058 80.0 1046.66666667 33.2648730278 20934.0
1.8 0.4 285.190683608 -8.82978105931 80.0 785.0 24.9224619865 15701.0
1.8 0.5 231.387220411 -10.2385246656 80.0 628.0 20.0933070183 12561.0
1.8 0.6 201.729120043 -12.3570381974 80.0 523.333333333 16.7474980354 10467.0
1.8 0.7 176.243687904 -14.2250993755 80.0 448.571428571 14.346353054 8972.0
1.8 0.8 161.838870974 -15.9716302246 80.0 392.5 12.5769078732 7850.0
1.8 0.9 154.298712018 -21.54350076 80.0 348.888888889 11.1501579285 6978.0
1.8 1.0 150.147455579 -24.4257478679 80.0 314.0 10.0619189739 6280.0
1.8 1.1 156.226131642 -37.5561812546 80.0 285.454545455 9.11802196503 5710.0
1.8 1.2 157.639521154 -56.9623727899 80.0 261.666666667 8.34524106979 5234.0
1.8 1.3 159.709115149 -96.0550458403 80.0 241.538461538 7.71621894836 4831.0
1.8 1.4 135.516179039 -134.291816523 80.0 224.285714286 7.19622588158 4486.0
1.8 1.5 79.1549487306 -164.533936975 80.0 209.333333333 6.71041107178 4187.0
1.8 1.6 14.0864810922 -159.023491722 80.0 196.25 6.29920005798 3925.0
1.8 1.7 -30.9651424986 -130.930417272 80.0 184.705882353 5.85660791397 3695.0
1.8 1.8 -51.0833570997 -97.8926520683 80.0 174.444444444 5.58643293381 3489.0
1.8 1.9 -51.9052620574 -62.1344155318 80.0 165.263157895 5.28649902344 3306.0
1.8 2.0 -52.1771470492 -34.5301686021 80.0 157.0 5.02681303024 3140.0

1.9 0.1 1142.07814323 -13.7414049435 80.0 3140.0 99.2759699821 62800.0000001
1.9 0.2 569.04883858 -9.14551272082 80.0 1570.0 50.2910408974 31401.0
1.9 0.3 372.567896542 -9.12584170048 80.0 1046.66666667 33.2717502117 20934.0
1.9 0.4 283.341159573 -11.2616248841 80.0 785.0 25.18207407 15701.0
1.9 0.5 226.935278852 -13.2628567073 80.0 628.0 20.0636570454 12561.0
1.9 0.6 194.144310607 -11.3634911653 80.0 523.333333333 16.6244359016 10467.0
1.9 0.7 170.42364748 -10.3825784708 80.0 448.571428571 14.3828108311 8972.0
1.9 0.8 158.563238067 -14.2112497545 80.0 392.5 12.5613799095 7850.0
1.9 0.9 149.378735935 -15.6457556398 80.0 348.888888889 11.1595377922 6978.0
1.9 1.0 146.315518586 -23.0677808128 80.0 314.0 10.0475821495 6280.0
1.9 1.1 147.986555053 -33.7922168241 80.0 285.454545455 9.142111063 5710.0
1.9 1.2 156.3772052 -53.6654465542 80.0 261.666666667 8.36958312988 5234.0
1.9 1.3 151.947358229 -84.4901679168 80.0 241.538461538 7.72766518593 4831.0
1.9 1.4 132.009875975 -125.385061278 80.0 224.285714286 7.11022019386 4486.0
1.9 1.5 76.2605792432 -163.464449061 80.0 209.333333333 6.72133779526 4187.0
1.9 1.6 17.7140571194 -150.61144891 80.0 196.25 6.27230596542 3925.0
1.9 1.7 -20.0799417541 -126.005132897 80.0 184.705882353 5.88947987556 3695.0
1.9 1.8 -45.2803455812 -94.0877791635 80.0 174.444444444 5.58200120926 3489.0
1.9 1.9 -47.0262797986 -60.9527910703 80.0 165.263157895 5.29221606255 3306.0
1.9 2.0 -52.3349436307 -41.1881506463 80.0 157.0 5.03066086769 3140.0

2.0 0.1 1128.04984375 -17.1313620821 80.0 3140.0 99.8621308804 62800.0000001
2.0 0.2 555.106524647 -8.11867098183 80.0 1570.0 49.88956213 31401.0
2.0 0.3 365.331617579 -9.79665343827 80.0 1046.66666667 33.1913301945 20934.0
2.0 0.4 278.133334296 -9.97490151917 80.0 785.0 24.9565980434 15701.0
2.0 0.5 224.117363092 -8.60178920249 80.0 628.0 20.1121170521 12561.0
2.0 0.6 187.905911131 -9.83538294906 80.0 523.333333333 16.8005039692 10467.0
2.0 0.7 169.337610458 -11.8125070038 80.0 448.571428571 14.4080970287 8972.0
2.0 0.8 155.595720585 -14.4856762966 80.0 392.5 12.5937170982 7850.0
2.0 0.9 146.463081612 -14.6843447763 80.0 348.888888889 11.0108869076 6978.0
2.0 1.0 145.311768004 -22.6720946667 80.0 314.0 9.9866540432 6280.0
2.0 1.1 146.189935414 -35.6387141508 80.0 285.454545455 9.12233304977 5710.0
2.0 1.2 145.326805562 -48.4483672355 80.0 261.666666667 8.37420606613 5234.0
2.0 1.3 153.029937261 -79.3668381115 80.0 241.538461538 7.73301911354 4831.0
2.0 1.4 132.946399649 -120.87920355 80.0 224.285714286 7.17979598045 4486.0
2.0 1.5 88.615897123 -145.037202945 80.0 209.333333333 6.6882379055 4187.0
2.0 1.6 31.4525421811 -144.928838673 80.0 196.25 6.27506494522 3925.0
2.0 1.7 -5.53011051399 -136.098572821 80.0 184.705882353 5.9149749279 3695.0
2.0 1.8 -37.3456026499 -100.585452261 80.0 174.444444444 5.57546782494 3489.0
2.0 1.9 -49.3014568215 -67.6350809421 80.0 165.263157895 5.27783894539 3306.0
2.0 2.0 -51.7650813366 -38.6295702361 80.0 157.0 5.01832985878 3140.0
